               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.030555,            0.012319,           0.0033237,             0.97026,                   1,               0.995,             0.72847,            0.016192,           0.0030854,           0.0010416,           0.0084556,           0.0084556,           0.0084556
                 158,            0.022383,           0.0083608,           0.0036128,             0.97162,                   1,               0.995,             0.80851,            0.016218,           0.0032723,           0.0010284,           0.0084457,           0.0084457,           0.0084457
                 159,            0.033552,           0.0091826,           0.0021063,              0.9644,                   1,               0.995,              0.7704,            0.017075,           0.0032828,           0.0010445,           0.0084358,           0.0084358,           0.0084358
                 160,            0.031733,             0.01047,           0.0047874,              0.9665,                   1,               0.995,             0.75963,             0.01889,           0.0033646,           0.0010674,           0.0084259,           0.0084259,           0.0084259
                 161,            0.026825,           0.0087461,           0.0022095,             0.96457,                   1,               0.995,             0.73696,            0.019173,           0.0034144,           0.0010593,            0.008416,            0.008416,            0.008416
                 162,            0.032686,            0.011396,           0.0021047,             0.96626,                   1,               0.995,             0.78235,            0.016034,           0.0031321,            0.001088,           0.0084061,           0.0084061,           0.0084061
                 163,            0.029806,           0.0095877,           0.0024247,             0.96015,                   1,               0.995,             0.75542,            0.014411,           0.0031235,           0.0010555,           0.0083962,           0.0083962,           0.0083962
                 164,            0.021055,           0.0082058,           0.0023342,             0.97083,                   1,               0.995,              0.8199,            0.014229,           0.0032673,           0.0010406,           0.0083863,           0.0083863,           0.0083863
                 165,            0.028394,           0.0099809,           0.0021069,             0.96608,                   1,               0.995,             0.79808,            0.014115,           0.0032935,          0.00096416,           0.0083764,           0.0083764,           0.0083764
                 166,            0.028364,           0.0094319,           0.0022792,             0.96038,                   1,               0.995,              0.7563,            0.017207,           0.0034223,          0.00093231,           0.0083665,           0.0083665,           0.0083665
                 167,            0.026828,           0.0089442,           0.0042916,             0.96068,                   1,               0.995,              0.8201,            0.016069,           0.0034056,          0.00090618,           0.0083566,           0.0083566,           0.0083566
                 168,             0.02959,            0.010889,           0.0017231,             0.96074,                   1,               0.995,             0.77827,            0.015772,           0.0034871,          0.00089664,           0.0083467,           0.0083467,           0.0083467
                 169,            0.024699,           0.0090551,           0.0029535,             0.96692,                   1,               0.995,             0.70582,            0.015896,           0.0037158,          0.00085926,           0.0083368,           0.0083368,           0.0083368
                 170,            0.026212,           0.0084072,           0.0032416,             0.96619,                   1,               0.995,              0.7494,              0.0145,           0.0038705,          0.00086098,           0.0083269,           0.0083269,           0.0083269
                 171,            0.028251,           0.0078681,           0.0018031,             0.95799,                   1,               0.995,             0.74017,            0.016746,           0.0039217,            0.000877,            0.008317,            0.008317,            0.008317
                 172,            0.029817,           0.0093061,           0.0047234,             0.95967,                   1,               0.995,             0.75224,            0.016372,            0.004226,          0.00089111,           0.0083071,           0.0083071,           0.0083071
                 173,            0.030244,           0.0093767,           0.0013961,             0.96113,                   1,               0.995,             0.80467,            0.016169,           0.0038626,          0.00090199,           0.0082972,           0.0082972,           0.0082972
                 174,            0.025036,           0.0099099,           0.0015981,             0.96348,                   1,               0.995,             0.79063,            0.014312,           0.0040441,          0.00093365,           0.0082873,           0.0082873,           0.0082873
                 175,            0.024772,           0.0088644,           0.0023763,             0.96776,                   1,               0.995,              0.7802,            0.014808,           0.0039217,          0.00095463,           0.0082774,           0.0082774,           0.0082774
                 176,             0.02263,           0.0078753,           0.0015475,             0.97161,                   1,               0.995,              0.7097,            0.016708,            0.004061,          0.00097942,           0.0082675,           0.0082675,           0.0082675
                 177,             0.02684,           0.0093916,           0.0021119,              0.9733,                   1,               0.995,             0.73361,            0.015194,           0.0039027,          0.00098858,           0.0082576,           0.0082576,           0.0082576
                 178,            0.022937,           0.0096267,           0.0034428,             0.97482,                   1,               0.995,             0.77635,            0.016474,           0.0043235,           0.0010252,           0.0082477,           0.0082477,           0.0082477
                 179,            0.019226,           0.0076449,            0.001325,             0.96282,                   1,               0.995,             0.68735,            0.021279,            0.004154,           0.0010294,           0.0082378,           0.0082378,           0.0082378
                 180,            0.029155,           0.0083759,           0.0020246,             0.94386,                   1,               0.995,             0.74278,            0.016602,           0.0039976,           0.0010426,           0.0082279,           0.0082279,           0.0082279
                 181,            0.023549,           0.0088496,           0.0022367,             0.95085,                   1,               0.995,             0.75571,            0.018251,           0.0034738,           0.0010607,            0.008218,            0.008218,            0.008218
                 182,            0.027774,            0.011695,           0.0026835,             0.94983,                   1,               0.995,             0.82787,            0.014036,           0.0034072,           0.0011177,           0.0082081,           0.0082081,           0.0082081
                 183,            0.026819,           0.0078854,           0.0024777,             0.94908,                   1,               0.995,             0.71978,            0.014112,           0.0034287,           0.0011417,           0.0081982,           0.0081982,           0.0081982
                 184,            0.020622,           0.0075245,           0.0043323,             0.95945,                   1,               0.995,             0.79969,            0.013074,           0.0036657,           0.0011364,           0.0081883,           0.0081883,           0.0081883
                 185,            0.020614,           0.0088655,           0.0013675,             0.95874,                   1,               0.995,             0.67623,            0.022417,            0.003963,           0.0011763,           0.0081784,           0.0081784,           0.0081784
                 186,            0.030865,           0.0079774,           0.0021372,             0.94933,                   1,               0.995,             0.82097,            0.015033,            0.003516,           0.0012497,           0.0081685,           0.0081685,           0.0081685
                 187,            0.023108,           0.0085752,           0.0040239,             0.95902,                   1,               0.995,             0.77869,             0.01557,           0.0037632,           0.0011894,           0.0081586,           0.0081586,           0.0081586
                 188,            0.025621,            0.009324,           0.0022829,              0.9711,                   1,               0.995,             0.84162,             0.01462,           0.0037568,           0.0011894,           0.0081487,           0.0081487,           0.0081487
                 189,            0.020844,           0.0081974,           0.0067638,             0.96588,                   1,               0.995,             0.78063,            0.014879,           0.0034931,            0.001247,           0.0081388,           0.0081388,           0.0081388
                 190,            0.026043,            0.010336,           0.0022765,             0.96943,                   1,               0.995,             0.85138,             0.01491,           0.0035336,           0.0013271,           0.0081289,           0.0081289,           0.0081289
                 191,            0.024543,           0.0094697,           0.0022113,              0.9558,                   1,               0.995,             0.88384,            0.012566,           0.0030496,           0.0014145,            0.008119,            0.008119,            0.008119
                 192,            0.030537,           0.0092606,           0.0051831,             0.96485,                   1,               0.995,             0.79481,            0.012476,           0.0031433,           0.0014217,           0.0081091,           0.0081091,           0.0081091
                 193,            0.022806,           0.0085666,           0.0029503,             0.96746,                   1,               0.995,              0.8022,            0.013301,           0.0032465,           0.0014706,           0.0080992,           0.0080992,           0.0080992
                 194,             0.02097,           0.0082856,           0.0049612,              0.9685,                   1,               0.995,             0.81478,            0.012972,           0.0031025,            0.001437,           0.0080893,           0.0080893,           0.0080893
                 195,            0.028519,            0.010913,            0.002504,             0.96488,                   1,               0.995,             0.78319,            0.012993,           0.0031641,           0.0013279,           0.0080794,           0.0080794,           0.0080794
                 196,            0.028504,           0.0075818,           0.0016171,             0.95646,                   1,               0.995,             0.80627,             0.01319,            0.002825,           0.0012997,           0.0080695,           0.0080695,           0.0080695
                 197,             0.01858,           0.0070695,           0.0027828,             0.95535,                   1,               0.995,             0.80902,             0.01256,           0.0028372,           0.0011806,           0.0080596,           0.0080596,           0.0080596
                 198,            0.021834,           0.0075005,           0.0036362,             0.95729,                   1,               0.995,             0.77556,            0.015512,           0.0028596,           0.0010658,           0.0080497,           0.0080497,           0.0080497
                 199,            0.027396,           0.0081392,           0.0012509,             0.96194,                   1,               0.995,             0.88434,            0.012499,            0.002645,           0.0010162,           0.0080398,           0.0080398,           0.0080398
                 200,             0.02665,           0.0076142,           0.0018921,             0.97072,                   1,               0.995,             0.83752,            0.014929,           0.0028276,          0.00094986,           0.0080299,           0.0080299,           0.0080299
                 201,            0.024966,           0.0095993,           0.0043235,             0.96905,                   1,               0.995,             0.83398,            0.013482,           0.0029235,            0.000951,             0.00802,             0.00802,             0.00802
                 202,            0.026308,           0.0080375,            0.002238,             0.97185,                   1,               0.995,             0.81642,            0.013037,           0.0029724,          0.00092278,           0.0080101,           0.0080101,           0.0080101
                 203,            0.021781,           0.0066457,           0.0012021,             0.96966,                   1,               0.995,             0.80362,            0.014707,           0.0029707,          0.00096207,           0.0080002,           0.0080002,           0.0080002
                 204,            0.027465,            0.010023,           0.0029591,             0.97059,                   1,               0.995,             0.85471,            0.011758,           0.0028825,          0.00093231,           0.0079903,           0.0079903,           0.0079903
                 205,            0.029179,           0.0086872,           0.0028283,             0.97169,                   1,               0.995,             0.85325,            0.012067,           0.0029731,          0.00086823,           0.0079804,           0.0079804,           0.0079804
                 206,            0.021287,           0.0079009,           0.0026695,              0.9695,                   1,               0.995,             0.83558,            0.014154,           0.0032377,          0.00081959,           0.0079705,           0.0079705,           0.0079705
                 207,            0.025795,           0.0085292,            0.002336,             0.97394,                   1,               0.995,             0.82601,            0.014195,           0.0033314,          0.00084991,           0.0079606,           0.0079606,           0.0079606
                 208,            0.029988,           0.0088174,           0.0014162,             0.97293,                   1,               0.995,             0.78789,             0.01183,            0.003324,          0.00086308,           0.0079507,           0.0079507,           0.0079507
                 209,            0.024696,             0.00772,           0.0019382,             0.96668,                   1,               0.995,             0.80077,            0.012852,           0.0032108,          0.00092411,           0.0079408,           0.0079408,           0.0079408
                 210,            0.023388,           0.0091319,           0.0016259,             0.95944,                   1,               0.995,             0.79054,             0.01344,           0.0031364,          0.00093403,           0.0079309,           0.0079309,           0.0079309
                 211,            0.024597,            0.010067,            0.001614,              0.9607,                   1,               0.995,             0.81479,            0.013542,           0.0031102,          0.00097046,            0.007921,            0.007921,            0.007921
                 212,            0.028579,           0.0090792,           0.0018751,             0.96542,                   1,               0.995,             0.79193,            0.012267,           0.0034816,          0.00099297,           0.0079111,           0.0079111,           0.0079111
                 213,            0.028155,           0.0089276,           0.0015777,             0.95848,                   1,               0.995,             0.83375,            0.013349,           0.0031359,           0.0010601,           0.0079012,           0.0079012,           0.0079012
                 214,            0.021289,           0.0086826,            0.001762,             0.96917,                   1,               0.995,             0.86375,            0.011441,           0.0033133,           0.0010662,           0.0078913,           0.0078913,           0.0078913
                 215,            0.021158,           0.0087806,           0.0014334,             0.96902,                   1,               0.995,             0.78874,            0.014041,           0.0034549,           0.0010487,           0.0078814,           0.0078814,           0.0078814
                 216,            0.024075,           0.0099059,           0.0013593,             0.96337,                   1,               0.995,             0.82885,            0.012239,           0.0030603,           0.0010366,           0.0078715,           0.0078715,           0.0078715
                 217,            0.020771,           0.0079847,           0.0017731,             0.96276,                   1,               0.995,             0.81912,            0.011659,           0.0029876,           0.0010069,           0.0078616,           0.0078616,           0.0078616
                 218,              0.0266,           0.0088383,           0.0017136,              0.9745,                   1,               0.995,             0.78769,            0.015746,           0.0033925,          0.00098209,           0.0078517,           0.0078517,           0.0078517
                 219,            0.027478,           0.0084749,           0.0015536,             0.97405,                   1,               0.995,             0.80426,            0.015429,           0.0033865,          0.00098286,           0.0078418,           0.0078418,           0.0078418
                 220,            0.024873,           0.0093385,           0.0017549,             0.97663,                   1,               0.995,             0.82634,            0.013184,           0.0029428,          0.00097523,           0.0078319,           0.0078319,           0.0078319
                 221,            0.025574,           0.0082571,           0.0023336,              0.9787,                   1,               0.995,             0.78639,            0.013795,           0.0029738,          0.00095444,            0.007822,            0.007822,            0.007822
                 222,            0.027848,           0.0089802,           0.0059945,             0.97296,                   1,               0.995,             0.88503,            0.011325,           0.0029457,          0.00092373,           0.0078121,           0.0078121,           0.0078121
                 223,            0.022088,           0.0074904,           0.0010183,             0.96352,                   1,               0.995,               0.796,            0.015999,           0.0031857,          0.00090637,           0.0078022,           0.0078022,           0.0078022
                 224,            0.031171,           0.0084658,           0.0012724,             0.94022,                   1,               0.995,             0.81272,            0.015684,           0.0030398,          0.00085468,           0.0077923,           0.0077923,           0.0077923
                 225,            0.023949,           0.0082814,            0.001745,             0.86104,                   1,               0.995,             0.78235,            0.015983,           0.0030074,           0.0008482,           0.0077824,           0.0077824,           0.0077824
                 226,            0.025681,           0.0085475,           0.0014818,             0.96918,                   1,               0.995,             0.85296,            0.012899,           0.0030384,          0.00089474,           0.0077725,           0.0077725,           0.0077725
                 227,            0.026097,           0.0092634,           0.0013583,             0.97047,                   1,               0.995,             0.88562,            0.014564,           0.0028825,           0.0008976,           0.0077626,           0.0077626,           0.0077626
                 228,            0.023247,            0.010809,           0.0014043,             0.97791,                   1,               0.995,             0.87943,            0.011684,           0.0029557,          0.00090389,           0.0077527,           0.0077527,           0.0077527
                 229,             0.02662,           0.0074583,            0.002625,             0.97754,                   1,               0.995,             0.87153,               0.013,           0.0029647,           0.0008625,           0.0077428,           0.0077428,           0.0077428
                 230,            0.025664,           0.0097601,           0.0021999,             0.97129,                   1,               0.995,             0.89293,            0.011144,           0.0029831,          0.00083561,           0.0077329,           0.0077329,           0.0077329
                 231,            0.019271,           0.0072317,           0.0015077,             0.97243,                   1,               0.995,             0.86232,            0.017249,           0.0029712,          0.00084972,            0.007723,            0.007723,            0.007723
                 232,            0.023951,           0.0088664,           0.0018319,             0.96311,                   1,               0.995,             0.76723,            0.013853,           0.0030575,          0.00078487,           0.0077131,           0.0077131,           0.0077131
                 233,            0.027359,           0.0090609,           0.0014684,             0.95545,                   1,               0.995,             0.78965,            0.016183,           0.0029831,          0.00077896,           0.0077032,           0.0077032,           0.0077032
                 234,             0.02565,           0.0086381,           0.0015102,             0.95384,                   1,               0.995,             0.77444,            0.012453,           0.0030489,          0.00078583,           0.0076933,           0.0076933,           0.0076933
                 235,            0.024884,           0.0086298,           0.0053992,             0.95315,                   1,               0.995,             0.77455,            0.013092,           0.0030513,          0.00080299,           0.0076834,           0.0076834,           0.0076834
                 236,            0.023579,           0.0087841,           0.0019654,             0.96621,                   1,               0.995,             0.84192,            0.013468,           0.0030813,          0.00079594,           0.0076735,           0.0076735,           0.0076735
                 237,            0.024854,           0.0090851,           0.0023762,             0.95734,                   1,               0.995,             0.76045,            0.013303,           0.0033362,          0.00079288,           0.0076636,           0.0076636,           0.0076636
                 238,            0.024325,           0.0085976,           0.0024565,             0.96144,                   1,               0.995,             0.83813,            0.012659,           0.0031457,          0.00076599,           0.0076537,           0.0076537,           0.0076537
                 239,            0.022082,           0.0083669,           0.0013188,             0.96352,                   1,               0.995,             0.84279,            0.014187,           0.0031884,          0.00079231,           0.0076438,           0.0076438,           0.0076438
                 240,            0.023528,           0.0064753,           0.0017744,             0.96289,                   1,               0.995,             0.73962,            0.015002,           0.0035207,          0.00085049,           0.0076339,           0.0076339,           0.0076339
                 241,            0.029702,           0.0086521,           0.0046843,             0.96473,                   1,               0.995,             0.85582,            0.012982,           0.0031033,          0.00092907,            0.007624,            0.007624,            0.007624
                 242,            0.024978,           0.0080033,           0.0021076,             0.97342,                   1,               0.995,             0.82937,            0.014568,           0.0034344,          0.00093727,           0.0076141,           0.0076141,           0.0076141
                 243,            0.023282,            0.008062,           0.0012072,              0.9599,                   1,               0.995,             0.83856,            0.012425,           0.0032766,          0.00091629,           0.0076042,           0.0076042,           0.0076042
                 244,            0.021028,           0.0063562,           0.0026961,             0.95693,                   1,               0.995,             0.80475,            0.015445,           0.0032578,          0.00088825,           0.0075943,           0.0075943,           0.0075943
                 245,            0.026892,           0.0080582,           0.0018978,             0.96019,                   1,               0.995,              0.8063,            0.014547,           0.0031602,          0.00084629,           0.0075844,           0.0075844,           0.0075844
                 246,            0.024909,           0.0092272,           0.0020174,             0.97068,                   1,               0.995,             0.79151,            0.016704,           0.0032494,          0.00083847,           0.0075745,           0.0075745,           0.0075745
                 247,            0.019404,           0.0068134,           0.0014901,             0.97766,                   1,               0.995,             0.75582,            0.014199,           0.0032268,          0.00083199,           0.0075646,           0.0075646,           0.0075646
                 248,            0.024796,           0.0076811,           0.0013738,             0.97008,                   1,               0.995,             0.79638,             0.01487,           0.0031812,           0.0008049,           0.0075547,           0.0075547,           0.0075547
                 249,            0.026343,            0.008385,           0.0016495,             0.97719,                   1,               0.995,             0.75916,            0.013924,           0.0032492,           0.0007534,           0.0075448,           0.0075448,           0.0075448
                 250,            0.021985,           0.0065154,           0.0016805,             0.97606,                   1,               0.995,             0.72385,            0.015968,           0.0033464,          0.00072441,           0.0075349,           0.0075349,           0.0075349
                 251,            0.025862,           0.0084533,           0.0016273,             0.97615,                   1,               0.995,             0.76312,             0.01631,           0.0032737,          0.00070457,            0.007525,            0.007525,            0.007525
                 252,            0.024071,           0.0077365,           0.0013259,              0.9749,                   1,               0.995,             0.72389,            0.012926,           0.0032268,          0.00070648,           0.0075151,           0.0075151,           0.0075151
                 253,            0.019722,           0.0083705,           0.0013527,             0.97387,                   1,               0.995,             0.80822,            0.011926,           0.0029283,           0.0006897,           0.0075052,           0.0075052,           0.0075052
                 254,            0.022518,            0.010044,           0.0023872,             0.97447,                   1,               0.995,             0.80699,            0.013881,           0.0027077,          0.00065117,           0.0074953,           0.0074953,           0.0074953
                 255,            0.020743,           0.0069587,           0.0016586,             0.97752,                   1,               0.995,             0.77474,            0.016288,           0.0027936,          0.00066319,           0.0074854,           0.0074854,           0.0074854
                 256,            0.028129,           0.0083299,           0.0012432,              0.9754,                   1,               0.995,             0.82511,            0.012635,           0.0025091,          0.00067806,           0.0074755,           0.0074755,           0.0074755
                 257,            0.018588,           0.0076361,           0.0010427,             0.97451,                   1,               0.995,             0.77471,            0.014514,           0.0028868,           0.0006937,           0.0074656,           0.0074656,           0.0074656
                 258,            0.024739,           0.0083758,           0.0012085,             0.97026,                   1,               0.995,             0.78398,            0.012853,           0.0029173,          0.00068111,           0.0074557,           0.0074557,           0.0074557
                 259,             0.02027,             0.00689,            0.001609,             0.96956,                   1,               0.995,             0.84146,            0.015794,           0.0030973,          0.00067654,           0.0074458,           0.0074458,           0.0074458
                 260,            0.027514,           0.0089618,            0.001889,             0.96809,                   1,               0.995,             0.78641,            0.013595,           0.0030549,          0.00067501,           0.0074359,           0.0074359,           0.0074359
                 261,            0.024012,           0.0067851,           0.0011716,             0.96762,                   1,               0.995,             0.86158,            0.014266,           0.0026205,          0.00067196,            0.007426,            0.007426,            0.007426
                 262,            0.022934,           0.0079252,           0.0043411,             0.96576,                   1,               0.995,             0.82646,            0.014118,           0.0026867,          0.00067406,           0.0074161,           0.0074161,           0.0074161
                 263,            0.022558,           0.0069643,          0.00092758,             0.96403,                   1,               0.995,              0.8324,            0.014447,           0.0027225,           0.0006609,           0.0074062,           0.0074062,           0.0074062
                 264,            0.026532,           0.0096197,           0.0015974,             0.96493,                   1,               0.995,             0.83134,            0.012737,           0.0029135,          0.00065994,           0.0073963,           0.0073963,           0.0073963
                 265,            0.019484,           0.0071354,           0.0011638,             0.96495,                   1,               0.995,             0.78112,            0.015925,           0.0034218,          0.00067482,           0.0073864,           0.0073864,           0.0073864
                 266,            0.034887,           0.0087795,            0.001299,             0.96653,                   1,               0.995,             0.84334,            0.012974,            0.003258,          0.00066452,           0.0073765,           0.0073765,           0.0073765
                 267,            0.021462,           0.0071176,           0.0010328,              0.9679,                   1,               0.995,             0.82864,            0.013071,           0.0030615,          0.00065441,           0.0073666,           0.0073666,           0.0073666
                 268,            0.027031,           0.0078845,           0.0017183,             0.96876,                   1,               0.995,             0.84864,            0.011884,            0.003011,          0.00065823,           0.0073567,           0.0073567,           0.0073567
                 269,              0.0209,           0.0088797,          0.00091839,              0.9705,                   1,               0.995,             0.81994,            0.015318,           0.0032232,          0.00066462,           0.0073468,           0.0073468,           0.0073468
                 270,            0.016734,           0.0064321,          0.00084309,             0.97031,                   1,               0.995,             0.79368,            0.014001,            0.003216,          0.00068684,           0.0073369,           0.0073369,           0.0073369
                 271,            0.027777,           0.0090756,           0.0016373,             0.97145,                   1,               0.995,             0.85348,            0.013846,            0.003063,          0.00071192,            0.007327,            0.007327,            0.007327
                 272,             0.02614,           0.0092502,           0.0017206,             0.97205,                   1,               0.995,             0.86603,            0.012319,           0.0027864,          0.00075436,           0.0073171,           0.0073171,           0.0073171
                 273,            0.023696,           0.0074894,           0.0021188,             0.97471,                   1,               0.995,             0.86515,            0.014665,            0.002949,          0.00075531,           0.0073072,           0.0073072,           0.0073072
                 274,            0.025037,           0.0083911,           0.0012021,             0.97718,                   1,               0.995,             0.84241,            0.012623,           0.0027769,          0.00079479,           0.0072973,           0.0072973,           0.0072973
                 275,            0.024162,           0.0090738,           0.0024505,             0.96784,                   1,               0.995,              0.8759,            0.012728,           0.0027583,          0.00081482,           0.0072874,           0.0072874,           0.0072874
                 276,            0.022224,           0.0076838,            0.001224,             0.97581,                   1,               0.995,             0.83591,            0.014368,           0.0027893,          0.00083561,           0.0072775,           0.0072775,           0.0072775
                 277,            0.030304,           0.0093499,           0.0028152,             0.97728,                   1,               0.995,             0.89137,            0.011139,            0.002661,           0.0008955,           0.0072676,           0.0072676,           0.0072676
                 278,            0.022213,           0.0082173,           0.0011005,              0.9766,                   1,               0.995,             0.85692,            0.013382,           0.0026391,          0.00091534,           0.0072577,           0.0072577,           0.0072577
                 279,            0.025555,           0.0078106,            0.001559,             0.97628,                   1,               0.995,             0.81965,            0.012838,           0.0026128,          0.00089188,           0.0072478,           0.0072478,           0.0072478
                 280,            0.023468,           0.0080326,           0.0062047,             0.97741,                   1,               0.995,             0.86546,             0.01281,           0.0028567,          0.00091743,           0.0072379,           0.0072379,           0.0072379
                 281,            0.023285,           0.0084422,            0.001178,             0.97171,                   1,               0.995,             0.79233,            0.013492,           0.0030417,          0.00092869,            0.007228,            0.007228,            0.007228
                 282,            0.021992,           0.0086172,            0.001194,              0.9759,                   1,               0.995,             0.77591,            0.014435,           0.0029364,           0.0009119,           0.0072181,           0.0072181,           0.0072181
                 283,             0.01672,           0.0062456,          0.00099143,             0.97325,                   1,               0.995,             0.85128,            0.013263,           0.0029063,          0.00088634,           0.0072082,           0.0072082,           0.0072082
                 284,            0.022495,           0.0077579,            0.001209,             0.97338,                   1,               0.995,             0.82684,            0.014464,           0.0032034,          0.00088596,           0.0071983,           0.0071983,           0.0071983
                 285,            0.022618,           0.0064158,           0.0012888,             0.96255,                   1,               0.995,             0.80886,            0.013733,           0.0030046,          0.00085907,           0.0071884,           0.0071884,           0.0071884
                 286,            0.022128,           0.0073206,            0.001239,             0.97732,                   1,               0.995,             0.82485,            0.012956,           0.0028408,          0.00084457,           0.0071785,           0.0071785,           0.0071785
                 287,            0.022932,           0.0086801,           0.0012296,             0.97135,                   1,               0.995,             0.78504,            0.014796,           0.0028684,          0.00079784,           0.0071686,           0.0071686,           0.0071686
                 288,             0.02093,            0.006294,           0.0011222,             0.97181,                   1,               0.995,             0.80687,             0.01598,           0.0027747,          0.00081253,           0.0071587,           0.0071587,           0.0071587
                 289,            0.024286,           0.0089981,            0.001183,             0.96964,                   1,               0.995,              0.8158,            0.015398,           0.0026312,          0.00080051,           0.0071488,           0.0071488,           0.0071488
                 290,             0.02298,            0.008532,           0.0011643,             0.97561,                   1,               0.995,             0.82741,               0.014,           0.0025911,          0.00080338,           0.0071389,           0.0071389,           0.0071389
                 291,            0.018958,           0.0069748,           0.0011911,             0.97791,                   1,               0.995,             0.81498,            0.014772,           0.0026488,          0.00076294,            0.007129,            0.007129,            0.007129
                 292,            0.018178,           0.0081847,           0.0013882,             0.97511,                   1,               0.995,             0.80473,            0.015252,           0.0026205,           0.0007328,           0.0071191,           0.0071191,           0.0071191
                 293,            0.025776,           0.0094439,           0.0013591,             0.97242,                   1,               0.995,              0.8356,            0.014646,           0.0025365,          0.00069885,           0.0071092,           0.0071092,           0.0071092
                 294,            0.020891,            0.007348,           0.0012735,             0.97323,                   1,               0.995,             0.85338,            0.013075,           0.0024776,          0.00068188,           0.0070993,           0.0070993,           0.0070993
                 295,            0.024621,           0.0075249,           0.0012843,             0.97144,                   1,               0.995,             0.81848,            0.012804,           0.0023901,          0.00067158,           0.0070894,           0.0070894,           0.0070894
                 296,            0.026192,            0.009056,           0.0011007,             0.97307,                   1,               0.995,             0.85263,            0.015182,           0.0024958,          0.00066948,           0.0070795,           0.0070795,           0.0070795
                 297,            0.021495,           0.0080933,            0.001157,             0.97245,                   1,               0.995,             0.83849,            0.013481,           0.0025077,          0.00067215,           0.0070696,           0.0070696,           0.0070696
                 298,            0.025573,            0.006871,           0.0012051,             0.97346,                   1,               0.995,             0.78194,            0.013671,           0.0028605,          0.00068588,           0.0070597,           0.0070597,           0.0070597
                 299,            0.018281,           0.0078946,           0.0012695,             0.97064,                   1,               0.995,             0.84238,            0.012807,           0.0027802,          0.00066452,           0.0070498,           0.0070498,           0.0070498
                 300,            0.022285,           0.0083082,           0.0013999,             0.96981,                   1,               0.995,             0.84793,            0.013479,           0.0027976,          0.00063839,           0.0070399,           0.0070399,           0.0070399
                 301,            0.021757,           0.0059818,           0.0015877,             0.96484,                   1,               0.995,             0.82471,            0.014063,           0.0027831,          0.00062447,             0.00703,             0.00703,             0.00703
                 302,            0.028359,           0.0088688,           0.0013767,             0.96068,                   1,               0.995,              0.8058,            0.013258,           0.0026422,          0.00063448,           0.0070201,           0.0070201,           0.0070201
                 303,            0.022976,           0.0078089,          0.00090019,             0.96078,                   1,               0.995,             0.80515,            0.013118,           0.0026107,          0.00064344,           0.0070102,           0.0070102,           0.0070102
                 304,            0.021908,           0.0068303,           0.0012788,             0.96444,                   1,               0.995,             0.88371,            0.012231,           0.0025089,          0.00064964,           0.0070003,           0.0070003,           0.0070003
                 305,            0.018854,           0.0077053,           0.0015387,             0.96957,                   1,               0.995,             0.83292,            0.013154,           0.0025706,          0.00065346,           0.0069904,           0.0069904,           0.0069904
                 306,            0.021412,           0.0081596,           0.0042921,             0.97583,                   1,               0.995,             0.89554,            0.010236,           0.0025065,          0.00065594,           0.0069805,           0.0069805,           0.0069805
                 307,            0.015497,           0.0062861,          0.00094803,             0.97568,                   1,               0.995,             0.79896,            0.013009,           0.0025628,          0.00064487,           0.0069706,           0.0069706,           0.0069706
                 308,            0.019466,           0.0076312,          0.00097129,              0.9751,                   1,               0.995,              0.8655,            0.012278,           0.0024216,          0.00063543,           0.0069607,           0.0069607,           0.0069607
                 309,            0.024687,              0.0084,           0.0010959,             0.97565,                   1,               0.995,             0.78629,            0.011287,           0.0024514,          0.00064602,           0.0069508,           0.0069508,           0.0069508
                 310,            0.024519,           0.0063948,          0.00093456,             0.97767,                   1,               0.995,             0.88635,             0.01292,           0.0025568,          0.00063972,           0.0069409,           0.0069409,           0.0069409
                 311,            0.020026,           0.0067633,            0.001238,             0.97623,                   1,               0.995,             0.84448,            0.011679,           0.0026274,          0.00062208,            0.006931,            0.006931,            0.006931
                 312,            0.021414,           0.0075777,           0.0021831,             0.97814,                   1,               0.995,             0.85337,            0.014188,            0.002676,          0.00062008,           0.0069211,           0.0069211,           0.0069211
                 313,            0.019337,           0.0059221,          0.00080986,             0.97727,                   1,               0.995,             0.87007,            0.013027,           0.0027657,          0.00060282,           0.0069112,           0.0069112,           0.0069112
                 314,            0.021269,           0.0068249,          0.00091777,             0.97811,                   1,               0.995,             0.78428,            0.014157,           0.0026984,          0.00061235,           0.0069013,           0.0069013,           0.0069013
                 315,             0.02531,           0.0081966,           0.0012562,             0.97465,                   1,               0.995,             0.81451,            0.010962,           0.0026104,          0.00063801,           0.0068914,           0.0068914,           0.0068914
                 316,            0.020794,           0.0069227,          0.00096088,              0.9769,                   1,               0.995,             0.82528,            0.013005,           0.0027552,          0.00066357,           0.0068815,           0.0068815,           0.0068815
                 317,            0.031606,           0.0068833,          0.00093164,             0.97685,                   1,               0.995,             0.88076,            0.010354,           0.0025563,          0.00068111,           0.0068716,           0.0068716,           0.0068716
                 318,              0.0239,           0.0067049,          0.00090049,             0.97756,                   1,               0.995,             0.85286,             0.01441,           0.0027585,          0.00069408,           0.0068617,           0.0068617,           0.0068617
