               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 319,            0.021875,           0.0067768,           0.0015048,             0.97152,                   1,               0.995,             0.88569,            0.013301,            0.002507,          0.00067492,           0.0068518,           0.0068518,           0.0068518
                 320,            0.023012,           0.0064288,          0.00082815,             0.96795,                   1,               0.995,             0.86976,            0.012071,           0.0024431,          0.00065861,           0.0068419,           0.0068419,           0.0068419
                 321,            0.017221,           0.0064191,          0.00087836,             0.97073,                   1,               0.995,             0.88954,            0.011284,           0.0024581,           0.0006362,            0.006832,            0.006832,            0.006832
                 322,            0.018091,           0.0063132,           0.0057399,             0.96929,                   1,               0.995,             0.83068,            0.013079,           0.0027218,          0.00063648,           0.0068221,           0.0068221,           0.0068221
                 323,            0.028234,           0.0069862,           0.0010121,              0.9645,                   1,               0.995,             0.83798,            0.011559,            0.002557,           0.0006278,           0.0068122,           0.0068122,           0.0068122
                 324,            0.020764,           0.0070462,           0.0024422,             0.96643,                   1,               0.995,             0.79004,            0.013285,           0.0025203,          0.00061789,           0.0068023,           0.0068023,           0.0068023
                 325,            0.026271,           0.0064012,          0.00085433,             0.96626,                   1,               0.995,             0.85631,            0.011347,            0.002331,          0.00063324,           0.0067924,           0.0067924,           0.0067924
                 326,            0.019223,           0.0064421,           0.0007839,             0.96455,                   1,               0.995,             0.88412,            0.012141,           0.0023799,          0.00063267,           0.0067825,           0.0067825,           0.0067825
                 327,            0.020369,           0.0079196,          0.00091247,             0.96419,                   1,               0.995,             0.88832,            0.012667,           0.0022674,          0.00062542,           0.0067726,           0.0067726,           0.0067726
                 328,            0.020434,           0.0073039,          0.00091289,             0.96354,                   1,               0.995,             0.87326,            0.011845,           0.0023074,          0.00061932,           0.0067627,           0.0067627,           0.0067627
                 329,             0.02092,           0.0066866,           0.0011177,              0.9642,                   1,               0.995,             0.88108,            0.012486,           0.0022936,          0.00061865,           0.0067528,           0.0067528,           0.0067528
                 330,             0.01823,           0.0067567,          0.00093114,             0.96414,                   1,               0.995,             0.88538,            0.011748,            0.002387,          0.00061331,           0.0067429,           0.0067429,           0.0067429
                 331,            0.027792,           0.0070723,           0.0016417,             0.96379,                   1,               0.995,             0.80647,            0.013237,           0.0025589,           0.0006155,            0.006733,            0.006733,            0.006733
                 332,            0.016981,            0.006601,          0.00087082,             0.96505,                   1,               0.995,             0.86376,            0.012379,           0.0026495,          0.00061073,           0.0067231,           0.0067231,           0.0067231
                 333,            0.018901,           0.0066231,           0.0009418,             0.96768,                   1,               0.995,             0.88019,            0.011476,           0.0027688,          0.00061693,           0.0067132,           0.0067132,           0.0067132
                 334,            0.027136,           0.0072201,           0.0012279,             0.96675,                   1,               0.995,             0.87813,            0.011005,           0.0030162,           0.0006278,           0.0067033,           0.0067033,           0.0067033
                 335,            0.017722,           0.0057181,           0.0012536,             0.96947,                   1,               0.995,             0.87104,            0.012199,           0.0030334,          0.00064573,           0.0066934,           0.0066934,           0.0066934
                 336,            0.023688,           0.0081731,           0.0011977,             0.96873,                   1,               0.995,             0.86108,            0.013183,           0.0029702,          0.00065708,           0.0066835,           0.0066835,           0.0066835
                 337,            0.024106,           0.0057347,           0.0010557,             0.96595,                   1,               0.995,             0.87932,              0.0109,           0.0027831,          0.00065928,           0.0066736,           0.0066736,           0.0066736
                 338,            0.021361,           0.0068952,           0.0030144,             0.96174,                   1,               0.995,             0.88019,            0.011412,           0.0031512,          0.00068521,           0.0066637,           0.0066637,           0.0066637
                 339,            0.018194,           0.0062164,           0.0011543,             0.95961,                   1,               0.995,             0.85147,            0.010716,           0.0034578,          0.00068159,           0.0066538,           0.0066538,           0.0066538
                 340,            0.022969,           0.0072343,            0.001379,              0.9572,                   1,               0.995,             0.84686,            0.011682,           0.0033426,          0.00069857,           0.0066439,           0.0066439,           0.0066439
                 341,            0.019792,           0.0066308,           0.0013046,             0.95684,                   1,               0.995,             0.86048,            0.010011,            0.003196,          0.00069723,            0.006634,            0.006634,            0.006634
                 342,            0.018517,           0.0062637,          0.00098764,             0.95576,                   1,               0.995,             0.83706,            0.014175,           0.0032272,           0.0007081,           0.0066241,           0.0066241,           0.0066241
                 343,            0.020739,           0.0074783,           0.0012616,             0.95568,                   1,               0.995,             0.79412,            0.011233,           0.0031374,          0.00071402,           0.0066142,           0.0066142,           0.0066142
                 344,            0.017503,            0.007258,           0.0010182,              0.9593,                   1,               0.995,             0.84448,            0.012899,           0.0027151,          0.00070953,           0.0066043,           0.0066043,           0.0066043
                 345,            0.022728,           0.0067274,           0.0012073,              0.9627,                   1,               0.995,             0.87766,            0.010067,           0.0024071,          0.00069714,           0.0065944,           0.0065944,           0.0065944
                 346,             0.02293,           0.0077759,           0.0010661,             0.96193,                   1,               0.995,              0.8027,            0.013631,            0.002527,          0.00069981,           0.0065845,           0.0065845,           0.0065845
                 347,            0.018878,           0.0063479,          0.00098359,             0.96405,                   1,               0.995,             0.81734,            0.011976,           0.0025709,          0.00069304,           0.0065746,           0.0065746,           0.0065746
                 348,            0.024014,           0.0061191,           0.0011104,              0.9628,                   1,               0.995,             0.80789,            0.012536,            0.002455,          0.00069408,           0.0065647,           0.0065647,           0.0065647
                 349,             0.01759,            0.006834,           0.0010998,              0.9672,                   1,               0.995,             0.90729,            0.010238,           0.0023077,          0.00067406,           0.0065548,           0.0065548,           0.0065548
                 350,             0.02016,           0.0074316,          0.00093229,             0.97022,                   1,               0.995,              0.8354,            0.013399,           0.0023644,           0.0006608,           0.0065449,           0.0065449,           0.0065449
                 351,             0.02137,           0.0056909,           0.0011153,             0.97215,                   1,               0.995,             0.89393,            0.010301,           0.0024028,          0.00063934,            0.006535,            0.006535,            0.006535
                 352,            0.023379,           0.0062575,           0.0009059,             0.97083,                   1,               0.995,             0.87419,            0.011249,           0.0024688,          0.00064278,           0.0065251,           0.0065251,           0.0065251
                 353,            0.019441,           0.0062889,          0.00094514,             0.97135,                   1,               0.995,             0.87374,            0.011485,           0.0025313,          0.00061913,           0.0065152,           0.0065152,           0.0065152
                 354,             0.01936,           0.0078903,           0.0010338,             0.96738,                   1,               0.995,             0.82747,            0.011633,           0.0025063,          0.00062399,           0.0065053,           0.0065053,           0.0065053
                 355,            0.017897,           0.0061913,          0.00088152,             0.96986,                   1,               0.995,             0.88265,            0.010475,           0.0024104,          0.00061779,           0.0064954,           0.0064954,           0.0064954
                 356,            0.019047,           0.0067806,           0.0010828,             0.96966,                   1,               0.995,             0.88862,            0.010203,           0.0024295,          0.00062542,           0.0064855,           0.0064855,           0.0064855
                 357,            0.020654,           0.0075368,           0.0012232,             0.97276,                   1,               0.995,             0.89467,            0.010758,           0.0025156,          0.00062122,           0.0064756,           0.0064756,           0.0064756
                 358,            0.020237,           0.0073214,           0.0009815,             0.97099,                   1,               0.995,             0.83797,             0.01214,           0.0025847,          0.00063362,           0.0064657,           0.0064657,           0.0064657
                 359,            0.014048,           0.0065418,          0.00099442,             0.97083,                   1,               0.995,             0.90559,            0.010542,           0.0025246,          0.00063515,           0.0064558,           0.0064558,           0.0064558
                 360,            0.019489,           0.0048803,           0.0011559,              0.9702,                   1,               0.995,             0.85474,            0.013994,            0.002789,          0.00066528,           0.0064459,           0.0064459,           0.0064459
                 361,            0.025907,           0.0051584,           0.0016733,             0.97187,                   1,               0.995,             0.87149,            0.012409,           0.0026555,          0.00068607,            0.006436,            0.006436,            0.006436
                 362,             0.01636,           0.0053906,          0.00095997,             0.97309,                   1,               0.995,              0.8732,            0.012519,           0.0026062,           0.0006773,           0.0064261,           0.0064261,           0.0064261
                 363,            0.016758,            0.007085,           0.0010866,             0.97272,                   1,               0.995,             0.88826,            0.011039,            0.002738,          0.00066872,           0.0064162,           0.0064162,           0.0064162
                 364,            0.016678,            0.005486,          0.00084577,             0.97102,                   1,               0.995,             0.88223,             0.01143,           0.0028925,          0.00065537,           0.0064063,           0.0064063,           0.0064063
                 365,            0.015775,           0.0073034,          0.00092823,             0.97239,                   1,               0.995,             0.85065,            0.010945,           0.0029204,          0.00065479,           0.0063964,           0.0063964,           0.0063964
                 366,            0.014909,           0.0054437,            0.001227,             0.97208,                   1,               0.995,             0.85399,            0.011945,           0.0030146,          0.00064163,           0.0063865,           0.0063865,           0.0063865
                 367,            0.016571,           0.0061434,           0.0010644,             0.97251,                   1,               0.995,             0.86037,            0.012137,           0.0027745,          0.00063076,           0.0063766,           0.0063766,           0.0063766
                 368,            0.022827,             0.00504,           0.0018322,             0.97208,                   1,               0.995,             0.81923,            0.014111,           0.0027723,          0.00062332,           0.0063667,           0.0063667,           0.0063667
