               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 319,            0.018598,           0.0054773,           0.0011073,             0.97745,                   1,               0.995,             0.87148,           0.0094865,           0.0020497,          0.00057602,           0.0037036,           0.0037036,           0.0037036
                 320,            0.013748,           0.0049289,          0.00067389,             0.97756,                   1,               0.995,             0.84165,             0.01045,           0.0022335,          0.00057812,           0.0036838,           0.0036838,           0.0036838
                 321,             0.01408,           0.0053003,          0.00084876,             0.97705,                   1,               0.995,             0.86719,           0.0095952,           0.0021505,           0.0005722,            0.003664,            0.003664,            0.003664
                 322,            0.016277,           0.0052295,          0.00078763,             0.97647,                   1,               0.995,             0.85879,            0.010905,            0.002214,          0.00057468,           0.0036442,           0.0036442,           0.0036442
                 323,            0.021054,           0.0059951,          0.00085805,             0.97651,                   1,               0.995,             0.87135,           0.0092988,           0.0020688,          0.00057774,           0.0036244,           0.0036244,           0.0036244
                 324,            0.013897,           0.0055088,           0.0011944,             0.97672,                   1,               0.995,             0.86014,            0.011173,            0.002125,          0.00057716,           0.0036046,           0.0036046,           0.0036046
                 325,            0.023008,           0.0054708,          0.00068841,             0.97779,                   1,               0.995,             0.88922,           0.0091518,           0.0019007,          0.00058384,           0.0035848,           0.0035848,           0.0035848
                 326,            0.016574,            0.005261,             0.00341,             0.97855,                   1,               0.995,             0.88922,           0.0087603,           0.0018313,          0.00058031,            0.003565,            0.003565,            0.003565
                 327,            0.013734,           0.0061412,          0.00070907,             0.97783,                   1,               0.995,             0.90496,           0.0091488,           0.0018511,          0.00057173,           0.0035452,           0.0035452,           0.0035452
                 328,            0.013248,           0.0056528,          0.00072886,             0.97831,                   1,               0.995,              0.8743,            0.010422,           0.0020249,          0.00056658,           0.0035254,           0.0035254,           0.0035254
                 329,            0.015702,           0.0053994,          0.00071915,             0.97701,                   1,               0.995,              0.9195,           0.0094679,           0.0018661,          0.00056028,           0.0035056,           0.0035056,           0.0035056
                 330,            0.013579,           0.0056728,          0.00080852,             0.97652,                   1,               0.995,             0.89469,           0.0091549,           0.0019262,          0.00055895,           0.0034858,           0.0034858,           0.0034858
                 331,            0.024672,           0.0061584,           0.0033954,             0.97584,                   1,               0.995,             0.90471,           0.0088433,           0.0018485,          0.00056753,            0.003466,            0.003466,            0.003466
